-BEGIN HEADER-
NASA/POWER CERES/MERRA2 Native Resolution Daily Data 
Dates (month/day/year): 01/01/1981 through 03/31/2021 
Location: Latitude  21.4484   Longitude -157.7559 
Elevation from MERRA-2: Average for 0.5 x 0.625 degree lat/lon region = 28.59 meters
The value for missing source data that cannot be computed or is outside of the sources availability range: -999 
Parameter(s): 
T2M             MERRA-2 Temperature at 2 Meters (C) 
PRECTOTCORR     MERRA-2 Precipitation Corrected (mm/day) 
WS10M           MERRA-2 Wind Speed at 10 Meters (m/s) 
-END HEADER-
YEAR,MO,DY,T2M,PRECTOTCORR,WS10M
2016,11,27,25.0,2.06,10.44
2016,11,28,24.85,1.78,8.7
2016,11,29,24.23,2.5,10.2
2016,11,30,24.58,2.64,10.8
2016,12,1,24.48,5.28,9.87
2016,12,2,24.68,4.56,4.88
2016,12,3,24.88,2.68,2.71
2016,12,4,24.35,3.0,3.27
2016,12,5,23.77,0.78,2.34
2016,12,6,23.62,1.75,3.55
2016,12,7,24.76,1.08,3.88
2016,12,8,24.33,17.05,2.43
2016,12,9,24.12,4.54,2.88
2016,12,10,23.85,5.35,2.65
2016,12,11,24.13,3.84,2.42
2016,12,12,23.76,0.59,3.23
2016,12,13,23.23,0.16,5.59
2016,12,14,23.19,1.09,4.87
2016,12,15,23.01,1.9,5.07
2016,12,16,22.59,2.23,6.02
2016,12,17,23.71,3.77,5.9
2016,12,18,23.69,4.66,5.16
2016,12,19,24.58,0.56,4.55
2016,12,20,24.54,0.97,7.55
2016,12,21,24.2,1.22,7.49
2016,12,22,23.98,1.0,7.78
2016,12,23,24.15,1.02,6.45
2016,12,24,24.01,0.86,8.52
2016,12,25,24.21,1.94,9.26
2016,12,26,24.03,0.96,9.97
2016,12,27,24.13,0.76,9.9
2016,12,28,23.71,2.37,9.03
2016,12,29,22.98,4.18,8.18
2016,12,30,22.41,7.95,8.34
2016,12,31,22.42,2.46,6.35
2017,1,1,22.62,0.12,5.2
2017,1,2,22.64,1.35,4.09
2017,1,3,22.4,0.01,3.84
2017,1,4,22.39,0.99,3.75
2017,1,5,22.12,1.43,4.52
2017,1,6,22.07,0.01,4.43
2017,1,7,22.0,0.06,5.29
2017,1,8,22.28,0.05,4.3
2017,1,9,23.05,0.07,1.67
2017,1,10,23.23,0.02,3.19
2017,1,11,24.01,0.03,1.62
2017,1,12,24.17,0.42,2.17
2017,1,13,24.22,0.17,2.79
2017,1,14,24.22,0.27,2.23
2017,1,15,24.27,0.12,3.84
2017,1,16,23.86,0.05,4.78
2017,1,17,23.77,0.07,5.7
2017,1,18,24.09,0.03,6.23
2017,1,19,23.86,0.03,6.11
2017,1,20,23.32,0.46,4.36
2017,1,21,22.68,2.75,11.95
2017,1,22,22.62,0.3,12.09
2017,1,23,23.26,2.19,7.84
2017,1,24,23.19,3.87,7.18
2017,1,25,23.36,0.28,7.98
2017,1,26,23.34,0.01,5.77
2017,1,27,23.15,0.06,3.68
2017,1,28,22.59,1.56,4.05
2017,1,29,21.98,0.87,9.05
2017,1,30,21.44,0.1,8.44
2017,1,31,21.5,0.06,7.59
2017,2,1,21.98,1.53,5.23
2017,2,2,22.69,0.59,1.56
2017,2,3,23.24,0.04,1.18
2017,2,4,23.37,0.25,3.59
2017,2,5,24.0,0.67,8.39
2017,2,6,24.29,10.15,7.73
2017,2,7,23.43,0.3,5.01
2017,2,8,21.84,0.02,5.04
2017,2,9,22.07,0.01,3.57
2017,2,10,23.18,16.31,5.27
2017,2,11,23.12,29.05,8.3
2017,2,12,23.74,0.77,5.81
2017,2,13,24.16,0.11,7.74
2017,2,14,24.65,0.2,6.66
2017,2,15,24.37,2.8,3.72
2017,2,16,23.33,0.65,5.42
2017,2,17,24.15,0.27,2.98
2017,2,18,23.95,0.59,4.01
2017,2,19,22.37,0.02,8.82
2017,2,20,22.28,0.63,9.19
2017,2,21,22.63,2.09,9.4
2017,2,22,22.8,0.3,9.06
2017,2,23,22.62,0.04,7.15
2017,2,24,21.98,0.19,6.27
2017,2,25,21.88,0.1,3.51
2017,2,26,23.09,0.32,4.13
2017,2,27,23.19,2.47,7.07
2017,2,28,22.83,48.49,7.57
2017,3,1,22.9,23.16,6.84
2017,3,2,24.01,6.05,5.82
2017,3,3,24.02,0.23,2.86
2017,3,4,24.34,5.09,5.0
2017,3,5,23.36,2.74,2.83
2017,3,6,23.18,0.33,2.09
2017,3,7,23.21,1.03,1.85
2017,3,8,22.52,1.48,5.6
2017,3,9,22.96,2.34,3.42
2017,3,10,23.63,1.12,3.45
2017,3,11,24.52,0.56,2.16
2017,3,12,24.77,0.1,1.11
2017,3,13,24.66,0.03,1.61
2017,3,14,24.28,0.05,3.41
2017,3,15,24.31,0.01,2.92
2017,3,16,23.97,0.54,2.8
2017,3,17,23.05,0.79,4.7
2017,3,18,22.94,0.01,4.66
2017,3,19,23.49,0.01,5.77
2017,3,20,23.94,0.08,6.62
2017,3,21,24.29,0.02,7.18
2017,3,22,24.25,0.24,6.0
2017,3,23,24.31,0.55,5.77
2017,3,24,24.57,2.06,5.75
2017,3,25,24.33,0.1,7.46
2017,3,26,24.58,0.95,8.87
2017,3,27,24.68,0.59,6.37
2017,3,28,24.53,0.13,6.62
2017,3,29,24.6,0.31,6.61
2017,3,30,24.52,0.23,6.7
2017,3,31,24.53,0.41,6.79
2017,4,1,24.58,0.06,8.88
2017,4,2,24.31,0.2,8.75
2017,4,3,24.58,0.14,7.07
2017,4,4,24.43,0.6,6.66
2017,4,5,24.37,0.05,5.67
2017,4,6,24.39,0.03,5.83
2017,4,7,24.84,0.12,6.24
2017,4,8,24.9,0.04,4.65
2017,4,9,24.99,0.14,2.32
2017,4,10,24.87,1.76,5.28
2017,4,11,24.82,1.44,7.06
2017,4,12,24.82,3.32,6.44
2017,4,13,24.44,6.3,5.73
2017,4,14,24.42,2.58,4.83
2017,4,15,24.6,0.66,3.99
2017,4,16,23.79,1.73,5.9
2017,4,17,23.44,0.33,8.34
2017,4,18,24.37,0.25,5.14
2017,4,19,24.98,0.72,3.54
2017,4,20,24.72,8.62,4.66
2017,4,21,24.35,10.78,6.75
2017,4,22,24.97,2.05,8.12
2017,4,23,25.3,1.56,7.37
2017,4,24,25.1,0.03,6.98
2017,4,25,24.98,0.89,7.02
2017,4,26,24.92,0.43,6.74
2017,4,27,24.65,2.49,4.05
2017,4,28,24.32,12.72,4.19
2017,4,29,22.16,13.35,5.84
2017,4,30,20.64,18.24,4.71
2017,5,1,24.89,1.0,2.2
2017,5,2,25.48,1.19,3.45
2017,5,3,25.18,0.16,4.89
2017,5,4,25.08,0.77,7.48
2017,5,5,25.4,0.14,7.62
2017,5,6,25.35,0.19,7.41
2017,5,7,25.37,1.81,6.89
2017,5,8,25.31,4.51,4.54
2017,5,9,25.06,1.3,6.87
2017,5,10,24.76,0.46,7.77
2017,5,11,25.12,0.52,7.32
2017,5,12,25.32,0.53,8.68
2017,5,13,25.26,0.4,9.4
2017,5,14,24.78,1.24,9.81
2017,5,15,24.95,0.55,9.31
2017,5,16,24.89,0.27,9.6
2017,5,17,24.58,0.4,7.76
2017,5,18,24.62,0.22,4.3
2017,5,19,25.16,0.38,3.77
2017,5,20,24.79,1.6,4.47
2017,5,21,24.82,0.54,5.66
2017,5,22,24.9,0.19,8.7
2017,5,23,24.99,4.06,9.23
2017,5,24,24.98,1.24,7.52
2017,5,25,24.65,0.77,6.41
2017,5,26,24.35,0.28,3.28
2017,5,27,24.67,0.17,2.03
2017,5,28,25.33,1.12,3.26
2017,5,29,25.02,1.1,2.38
2017,5,30,25.55,0.59,4.89
2017,5,31,25.72,0.13,7.99
2017,6,1,25.63,0.88,8.49
2017,6,2,25.37,1.66,9.21
2017,6,3,25.3,0.52,8.94
2017,6,4,25.3,0.37,8.17
2017,6,5,25.42,0.23,7.17
2017,6,6,25.26,0.16,6.85
2017,6,7,25.46,0.15,7.0
2017,6,8,25.53,0.13,6.59
2017,6,9,25.69,3.33,6.32
2017,6,10,25.44,2.33,6.3
2017,6,11,25.69,2.9,6.2
2017,6,12,25.73,1.79,7.28
2017,6,13,25.91,2.88,7.34
2017,6,14,25.75,9.17,7.49
2017,6,15,25.69,2.28,6.73
2017,6,16,25.77,0.45,6.47
2017,6,17,25.53,1.47,5.88
2017,6,18,25.63,0.41,6.3
2017,6,19,25.97,0.63,7.61
2017,6,20,26.05,0.94,6.37
2017,6,21,25.78,0.52,6.54
2017,6,22,25.8,0.48,6.62
2017,6,23,25.94,0.82,6.55
2017,6,24,25.9,0.08,5.72
2017,6,25,26.05,0.2,5.48
2017,6,26,26.36,0.12,7.31
2017,6,27,26.12,0.05,8.15
2017,6,28,26.25,0.04,9.31
2017,6,29,25.87,0.48,8.91
2017,6,30,25.75,0.63,8.48
2017,7,1,25.87,1.08,7.66
2017,7,2,26.27,0.45,6.84
2017,7,3,26.09,0.46,8.25
2017,7,4,26.4,0.03,8.54
2017,7,5,26.19,0.06,6.99
2017,7,6,25.87,0.35,6.74
2017,7,7,25.94,0.03,6.91
2017,7,8,26.09,0.06,6.17
2017,7,9,26.08,0.03,6.89
2017,7,10,26.23,0.05,6.55
2017,7,11,26.51,0.35,5.59
2017,7,12,26.4,3.13,6.83
2017,7,13,26.78,0.39,6.93
2017,7,14,26.61,0.06,7.19
2017,7,15,25.97,0.67,7.38
2017,7,16,25.89,0.73,8.09
2017,7,17,26.19,2.48,8.71
2017,7,18,26.36,0.62,7.62
2017,7,19,26.27,1.8,8.32
2017,7,20,26.44,0.5,9.09
2017,7,21,26.14,0.73,8.41
2017,7,22,26.41,1.16,7.79
2017,7,23,26.52,1.84,7.2
2017,7,24,26.83,2.82,4.71
2017,7,25,26.54,0.85,8.31
2017,7,26,26.48,0.21,7.95
2017,7,27,26.19,0.34,6.9
2017,7,28,26.17,0.91,6.62
2017,7,29,26.28,0.17,7.55
2017,7,30,26.48,0.1,7.18
2017,7,31,25.97,0.45,7.37
2017,8,1,26.24,0.6,6.54
2017,8,2,26.52,1.99,5.09
2017,8,3,26.45,0.16,5.53
2017,8,4,26.74,0.64,8.11
2017,8,5,26.73,0.15,8.84
2017,8,6,26.55,0.1,7.78
2017,8,7,26.44,0.15,6.34
2017,8,8,26.48,0.47,6.26
2017,8,9,26.49,0.21,7.05
2017,8,10,26.71,0.16,8.52
2017,8,11,26.37,0.35,9.3
2017,8,12,26.46,0.11,8.62
2017,8,13,26.58,0.43,7.84
2017,8,14,26.49,1.05,8.09
2017,8,15,26.58,0.89,7.79
2017,8,16,26.32,0.47,7.27
2017,8,17,26.24,0.4,6.44
2017,8,18,26.24,0.23,6.68
2017,8,19,26.45,0.32,6.54
2017,8,20,26.86,0.89,6.55
2017,8,21,27.01,1.89,7.09
2017,8,22,26.75,1.41,8.06
2017,8,23,26.71,1.48,8.86
2017,8,24,26.52,0.53,8.95
2017,8,25,26.62,0.14,8.3
2017,8,26,26.43,0.03,7.07
2017,8,27,26.6,0.12,6.41
2017,8,28,26.83,2.0,6.64
2017,8,29,26.96,11.46,6.37
2017,8,30,26.98,0.03,6.95
2017,8,31,26.59,0.38,6.17
2017,9,1,26.71,0.32,5.06
2017,9,2,26.49,0.29,4.45
2017,9,3,26.52,0.59,3.23
2017,9,4,27.25,0.2,1.16
2017,9,5,26.34,0.0,2.42
2017,9,6,26.44,0.05,4.71
2017,9,7,26.97,0.39,7.16
2017,9,8,26.87,3.37,7.22
2017,9,9,26.66,0.74,6.03
2017,9,10,26.31,0.79,4.32
2017,9,11,26.66,2.56,2.7
2017,9,12,27.07,0.81,1.16
2017,9,13,27.57,0.2,0.95
2017,9,14,27.4,0.47,2.12
2017,9,15,27.24,1.25,5.45
2017,9,16,27.17,0.6,8.52
2017,9,17,26.97,0.39,9.53
2017,9,18,26.76,0.54,9.24
2017,9,19,26.86,0.64,7.86
2017,9,20,26.74,0.22,7.83
2017,9,21,26.65,0.19,8.46
2017,9,22,26.31,0.08,7.29
2017,9,23,26.16,0.11,5.93
2017,9,24,26.18,0.21,4.98
2017,9,25,26.02,0.18,3.7
2017,9,26,26.26,0.49,4.62
2017,9,27,26.67,1.56,6.11
2017,9,28,26.58,0.55,8.09
2017,9,29,26.8,0.8,6.42
2017,9,30,27.39,0.66,2.19
2017,10,1,27.57,0.34,1.13
2017,10,2,27.05,1.46,3.74
2017,10,3,26.82,1.28,6.45
2017,10,4,26.82,0.84,8.89
2017,10,5,26.73,0.48,10.44
2017,10,6,26.28,0.74,8.12
2017,10,7,25.81,0.73,2.59
2017,10,8,26.01,0.36,2.66
2017,10,9,26.27,2.05,4.26
2017,10,10,26.26,1.79,5.19
2017,10,11,26.39,1.31,5.7
2017,10,12,26.65,2.47,4.9
2017,10,13,27.15,3.7,5.74
2017,10,14,26.65,2.73,8.22
2017,10,15,26.26,1.59,10.85
2017,10,16,25.99,0.61,10.96
2017,10,17,25.88,0.7,10.77
2017,10,18,25.89,1.02,10.08
2017,10,19,25.96,2.81,10.53
2017,10,20,25.92,1.14,10.03
2017,10,21,25.9,0.56,7.53
2017,10,22,26.49,0.42,2.04
2017,10,23,25.91,27.1,4.16
2017,10,24,24.73,9.26,5.01
2017,10,25,23.65,1.99,3.41
2017,10,26,24.46,0.05,5.02
2017,10,27,24.62,0.13,3.3
2017,10,28,24.65,3.86,1.8
2017,10,29,25.08,2.86,2.23
2017,10,30,25.94,1.31,1.52
2017,10,31,26.6,1.02,2.23
2017,11,1,26.77,0.83,2.16
2017,11,2,26.62,0.2,3.11
2017,11,3,26.29,0.19,7.28
2017,11,4,25.86,1.13,8.18
2017,11,5,25.76,0.59,8.73
2017,11,6,26.08,0.19,6.39
2017,11,7,25.42,2.3,6.02
2017,11,8,25.58,0.47,6.55
2017,11,9,25.71,0.81,6.8
2017,11,10,25.24,2.51,6.77
2017,11,11,25.45,13.54,7.18
2017,11,12,25.33,1.16,6.04
2017,11,13,25.15,0.34,5.73
2017,11,14,24.98,1.41,7.34
2017,11,15,24.84,1.63,10.04
2017,11,16,24.89,0.04,8.7
2017,11,17,24.17,0.38,4.21
2017,11,18,23.47,1.83,3.87
2017,11,19,23.52,1.04,5.86
2017,11,20,23.69,0.41,5.36
2017,11,21,23.83,1.44,4.82
2017,11,22,23.71,0.84,7.3
2017,11,23,23.74,0.89,9.73
2017,11,24,23.4,1.48,9.02
2017,11,25,23.74,4.33,10.53
2017,11,26,24.35,1.89,11.37
2017,11,27,24.15,3.72,10.52
2017,11,28,24.51,1.69,8.29
2017,11,29,24.73,4.76,8.09
2017,11,30,24.94,7.12,8.45
2017,12,1,24.67,6.87,9.62
2017,12,2,23.98,2.14,10.51
2017,12,3,23.62,0.03,9.59
2017,12,4,23.41,0.13,6.02
2017,12,5,22.48,0.33,8.41
2017,12,6,22.16,0.04,3.66
2017,12,7,22.66,0.0,1.73
2017,12,8,23.49,0.15,1.2
2017,12,9,23.48,1.57,2.82
2017,12,10,23.26,2.02,4.97
2017,12,11,23.83,2.56,2.95
2017,12,12,24.22,3.25,5.7
2017,12,13,22.62,0.21,7.33
2017,12,14,22.26,0.19,10.26
2017,12,15,22.04,2.0,7.8
2017,12,16,22.71,0.86,3.57
2017,12,17,23.38,0.34,2.7
2017,12,18,23.69,0.67,1.26
2017,12,19,23.04,4.48,4.57
2017,12,20,21.73,11.26,6.23
2017,12,21,22.29,1.84,6.12
2017,12,22,22.39,0.88,5.86
2017,12,23,22.65,0.1,5.09
2017,12,24,22.96,0.08,4.84
2017,12,25,23.07,5.07,4.86
2017,12,26,23.26,27.88,3.31
2017,12,27,23.31,3.3,3.19
2017,12,28,23.05,1.43,3.73
2017,12,29,22.63,1.95,5.49
2017,12,30,22.25,0.2,5.29
2017,12,31,22.5,0.06,6.64
2018,1,1,23.37,0.8,5.55
2018,1,2,23.17,0.2,6.4
2018,1,3,22.87,0.1,7.55
2018,1,4,23.16,0.18,7.63
2018,1,5,22.9,0.11,8.07
2018,1,6,23.23,0.31,8.43
2018,1,7,23.26,0.76,8.8
2018,1,8,23.3,0.39,7.28
2018,1,9,23.86,1.29,4.32
2018,1,10,23.37,0.75,4.16
2018,1,11,23.51,0.42,4.05
2018,1,12,23.93,0.22,2.24
2018,1,13,23.37,0.1,2.59
2018,1,14,23.3,0.13,3.11
2018,1,15,23.05,0.1,5.34
2018,1,16,23.29,0.06,6.67
2018,1,17,23.58,0.13,10.69
2018,1,18,23.51,0.58,12.0
2018,1,19,23.8,1.57,9.87
2018,1,20,23.7,3.94,7.77
2018,1,21,23.51,1.9,7.77
2018,1,22,23.28,0.89,7.71
2018,1,23,23.4,4.78,8.59
2018,1,24,23.48,1.29,8.45
2018,1,25,23.59,1.58,6.2
2018,1,26,24.01,0.34,1.66
2018,1,27,23.85,1.85,1.91
2018,1,28,23.19,0.59,3.53
2018,1,29,23.12,0.01,2.17
2018,1,30,23.48,0.99,4.99
2018,1,31,24.24,7.05,5.98
2018,2,1,24.32,6.21,5.69
2018,2,2,24.22,3.03,3.45
2018,2,3,24.1,0.24,2.23
2018,2,4,23.95,8.55,3.79
2018,2,5,23.48,13.1,3.43
2018,2,6,22.23,3.39,2.48
2018,2,7,22.74,2.55,1.96
2018,2,8,21.66,0.42,7.17
2018,2,9,21.34,0.0,7.12
2018,2,10,21.12,0.63,5.68
2018,2,11,22.08,0.37,2.86
2018,2,12,22.79,1.12,1.69
2018,2,13,23.6,5.94,2.55
2018,2,14,23.31,19.22,4.67
2018,2,15,22.78,4.39,4.07
2018,2,16,23.17,0.21,2.35
2018,2,17,22.81,6.4,2.84
2018,2,18,22.19,29.8,4.81
2018,2,19,21.64,1.27,3.22
2018,2,20,22.09,0.08,1.81
2018,2,21,22.86,1.13,3.52
2018,2,22,23.37,6.36,4.94
2018,2,23,23.35,2.86,4.88
2018,2,24,23.52,8.73,6.47
2018,2,25,23.15,66.83,7.25
2018,2,26,23.18,0.61,8.62
2018,2,27,23.05,0.28,9.52
2018,2,28,23.33,2.49,9.22
2018,3,1,23.44,2.81,8.22
2018,3,2,23.12,1.65,8.5
2018,3,3,23.09,1.34,7.89
2018,3,4,23.07,0.03,7.71
2018,3,5,22.51,0.25,7.96
2018,3,6,21.8,1.49,8.16
2018,3,7,21.48,2.47,6.73
2018,3,8,21.06,7.54,7.76
2018,3,9,21.28,0.22,8.27
2018,3,10,21.42,0.29,7.33
2018,3,11,21.44,0.61,6.7
2018,3,12,21.73,2.2,8.02
2018,3,13,22.24,2.26,8.18
2018,3,14,23.23,7.31,6.36
2018,3,15,23.73,1.96,2.8
2018,3,16,23.77,0.2,2.09
2018,3,17,23.57,0.91,4.04
2018,3,18,22.45,3.0,6.56
2018,3,19,21.84,1.77,6.84
2018,3,20,22.23,0.09,6.82
2018,3,21,22.64,1.13,8.23
2018,3,22,22.78,5.17,5.93
2018,3,23,22.79,25.98,4.77
2018,3,24,22.24,16.76,3.58
2018,3,25,23.28,2.15,0.88
2018,3,26,23.46,1.63,3.77
2018,3,27,23.42,0.02,3.15
2018,3,28,23.54,0.03,1.91
2018,3,29,23.45,0.41,2.55
2018,3,30,24.24,0.34,1.43
2018,3,31,24.2,3.76,2.43
2018,4,1,23.97,1.08,2.34
2018,4,2,24.05,18.3,5.09
2018,4,3,24.33,2.65,4.1
2018,4,4,25.07,4.18,6.41
2018,4,5,24.99,5.17,5.05
2018,4,6,23.49,1.07,6.77
2018,4,7,23.4,4.83,5.42
2018,4,8,23.19,8.63,4.34
2018,4,9,22.63,1.23,8.02
2018,4,10,23.17,1.74,8.02
2018,4,11,23.54,2.48,9.05
2018,4,12,23.96,1.08,7.36
2018,4,13,24.1,13.39,6.92
2018,4,14,24.06,11.61,9.04
2018,4,15,23.95,7.58,9.14
2018,4,16,23.89,0.63,8.91
2018,4,17,23.63,0.58,8.55
2018,4,18,23.84,1.78,8.23
2018,4,19,23.69,2.41,7.8
2018,4,20,23.8,2.59,8.05
2018,4,21,23.73,1.78,7.48
2018,4,22,23.9,0.42,8.05
2018,4,23,23.69,0.42,9.14
2018,4,24,23.67,3.69,9.8
2018,4,25,23.58,1.47,8.74
2018,4,26,23.83,7.96,6.7
2018,4,27,24.03,3.92,3.25
2018,4,28,22.3,1.57,6.03
2018,4,29,22.11,0.42,2.1
2018,4,30,22.91,0.11,3.0
2018,5,1,22.86,0.49,3.36
2018,5,2,23.33,8.48,3.59
2018,5,3,23.62,1.47,6.05
2018,5,4,23.98,2.54,5.2
2018,5,5,23.98,2.05,4.73
2018,5,6,23.12,1.03,6.08
2018,5,7,22.89,1.93,7.72
2018,5,8,22.73,2.28,7.91
2018,5,9,23.41,1.83,7.47
2018,5,10,24.29,1.12,5.05
2018,5,11,24.66,1.8,4.08
2018,5,12,24.5,0.21,7.22
2018,5,13,24.05,0.76,8.2
2018,5,14,23.43,2.72,7.36
2018,5,15,23.94,2.08,5.5
2018,5,16,24.81,0.94,4.08
2018,5,17,25.25,0.41,6.2
2018,5,18,25.06,0.18,7.52
2018,5,19,24.66,0.02,9.4
2018,5,20,24.93,0.22,9.09
2018,5,21,24.68,0.16,8.21
2018,5,22,24.25,0.32,8.11
2018,5,23,24.27,1.83,8.26
2018,5,24,24.48,0.68,9.0
2018,5,25,24.41,0.41,8.41
2018,5,26,24.39,1.92,7.5
2018,5,27,24.38,3.24,6.6
2018,5,28,24.63,2.82,6.1
2018,5,29,24.98,1.64,8.27
2018,5,30,24.97,1.19,9.41
2018,5,31,24.66,0.76,8.01
2018,6,1,24.88,0.26,7.35
2018,6,2,24.8,0.28,7.54
2018,6,3,25.13,0.41,8.25
2018,6,4,24.89,2.23,9.33
2018,6,5,24.45,1.79,8.62
2018,6,6,24.29,2.08,7.62
2018,6,7,24.78,1.7,7.56
2018,6,8,25.41,2.5,6.67
2018,6,9,25.44,1.26,7.1
2018,6,10,25.31,0.34,7.52
2018,6,11,25.21,0.2,7.8
2018,6,12,25.09,1.24,7.18
2018,6,13,25.4,1.1,6.66
2018,6,14,25.61,0.4,5.95
2018,6,15,25.58,0.07,5.51
2018,6,16,25.73,0.29,4.17
2018,6,17,25.49,0.05,4.49
2018,6,18,25.3,0.0,3.85
2018,6,19,25.73,0.0,2.98
2018,6,20,25.99,0.02,5.19
2018,6,21,26.01,0.09,6.7
2018,6,22,25.87,1.22,8.76
2018,6,23,25.61,1.5,9.42
2018,6,24,25.4,2.04,8.55
2018,6,25,25.41,2.4,8.08
2018,6,26,25.63,1.77,9.37
2018,6,27,25.68,1.42,9.7
2018,6,28,25.4,1.5,8.88
2018,6,29,25.56,0.14,7.48
2018,6,30,25.3,0.14,6.31
2018,7,1,25.54,0.58,6.62
2018,7,2,25.56,0.72,7.09
2018,7,3,25.61,1.51,7.95
2018,7,4,25.76,0.67,7.93
2018,7,5,25.74,1.75,8.16
2018,7,6,25.73,1.95,9.56
2018,7,7,25.62,1.91,9.38
2018,7,8,25.48,1.41,8.05
2018,7,9,25.58,0.83,6.72
2018,7,10,25.9,0.72,7.25
2018,7,11,25.64,0.77,8.88
2018,7,12,25.59,0.95,7.69
2018,7,13,25.69,2.35,8.17
2018,7,14,25.97,3.05,7.9
2018,7,15,26.28,1.04,7.29
2018,7,16,26.34,0.33,8.43
2018,7,17,26.04,0.73,8.91
2018,7,18,25.98,0.99,9.12
2018,7,19,26.01,0.26,8.12
2018,7,20,25.77,0.49,7.25
2018,7,21,25.62,0.81,7.91
2018,7,22,25.64,2.71,7.75
2018,7,23,26.38,1.18,6.87
2018,7,24,25.87,0.11,7.76
2018,7,25,25.48,0.56,7.84
2018,7,26,26.24,1.23,7.59
2018,7,27,26.41,0.3,7.73
2018,7,28,26.19,0.4,8.34
2018,7,29,26.3,1.05,7.98
2018,7,30,26.48,1.21,7.52
2018,7,31,26.55,0.58,8.43
2018,8,1,26.4,0.22,10.46
2018,8,2,26.12,1.17,10.24
2018,8,3,25.9,1.47,9.8
2018,8,4,25.87,1.42,9.91
2018,8,5,26.1,0.88,8.82
2018,8,6,26.24,0.24,8.01
2018,8,7,26.16,0.78,7.84
2018,8,8,25.63,2.32,9.17
2018,8,9,26.02,7.89,9.05
2018,8,10,26.01,1.42,8.12
2018,8,11,25.9,0.73,6.73
2018,8,12,26.4,0.42,7.48
2018,8,13,26.26,0.33,7.2
2018,8,14,26.07,0.05,5.66
2018,8,15,25.86,0.56,5.63
2018,8,16,26.33,1.19,6.19
2018,8,17,26.86,1.6,5.98
2018,8,18,26.9,4.75,7.05
2018,8,19,27.11,2.08,6.08
2018,8,20,26.72,0.46,7.7
2018,8,21,26.48,0.27,9.2
2018,8,22,26.34,2.8,8.95
2018,8,23,26.35,9.77,10.46
2018,8,24,26.58,9.76,11.39
2018,8,25,26.08,6.22,9.62
2018,8,26,26.33,9.05,8.99
2018,8,27,26.41,7.16,7.84
2018,8,28,26.41,6.57,7.55
2018,8,29,26.25,2.02,8.81
2018,8,30,25.77,0.53,8.55
2018,8,31,25.48,0.46,6.7
2018,9,1,25.23,2.17,6.09
2018,9,2,26.32,4.84,3.0
2018,9,3,26.62,3.31,6.05
2018,9,4,26.6,1.79,8.22
2018,9,5,26.51,0.3,7.35
2018,9,6,26.41,0.72,7.87
2018,9,7,26.32,0.23,5.4
2018,9,8,26.29,0.02,2.93
2018,9,9,26.26,0.1,4.3
2018,9,10,26.44,0.05,4.58
2018,9,11,26.65,2.85,6.62
2018,9,12,26.75,26.21,9.74
2018,9,13,26.19,15.65,8.66
2018,9,14,26.26,0.83,9.31
2018,9,15,25.98,1.27,9.5
2018,9,16,25.46,0.63,8.32
2018,9,17,25.72,0.77,7.77
2018,9,18,25.67,0.09,6.77
2018,9,19,26.36,0.15,2.5
2018,9,20,26.76,0.71,4.13
2018,9,21,26.85,0.09,6.12
2018,9,22,26.42,0.05,6.87
2018,9,23,26.51,1.86,4.12
2018,9,24,27.01,1.46,1.71
2018,9,25,27.26,0.23,2.49
2018,9,26,27.19,10.47,2.95
2018,9,27,27.02,11.68,2.47
2018,9,28,26.86,6.74,5.16
2018,9,29,27.05,5.62,6.67
2018,9,30,27.12,0.96,6.02
2018,10,1,27.02,0.58,3.81
2018,10,2,26.8,0.25,4.54
2018,10,3,26.43,0.52,5.46
2018,10,4,26.6,0.61,4.19
2018,10,5,26.55,2.81,5.2
2018,10,6,26.67,4.9,5.54
2018,10,7,26.77,6.51,6.77
2018,10,8,26.65,2.36,6.59
2018,10,9,26.25,1.9,7.25
2018,10,10,25.4,5.04,5.62
2018,10,11,25.7,4.73,4.9
2018,10,12,25.6,5.44,1.73
2018,10,13,25.73,3.18,1.92
2018,10,14,25.6,1.46,3.59
2018,10,15,25.05,1.67,6.2
2018,10,16,25.3,0.32,6.76
2018,10,17,25.28,0.41,6.03
2018,10,18,25.48,1.37,5.38
2018,10,19,25.9,5.79,4.38
2018,10,20,25.63,3.36,6.2
2018,10,21,25.85,2.79,6.68
2018,10,22,25.85,0.67,7.28
2018,10,23,26.15,1.66,7.65
2018,10,24,26.36,1.0,7.91
2018,10,25,26.22,4.73,7.77
2018,10,26,25.93,5.73,7.99
2018,10,27,26.4,2.29,8.14
2018,10,28,26.58,2.58,7.21
2018,10,29,26.84,16.82,3.33
2018,10,30,26.3,29.39,4.89
2018,10,31,25.95,1.14,3.23
2018,11,1,26.53,3.38,6.14
2018,11,2,26.33,2.2,6.48
2018,11,3,25.94,1.42,8.48
2018,11,4,26.3,1.97,8.03
2018,11,5,25.79,2.54,7.34
2018,11,6,25.74,1.45,6.24
2018,11,7,25.9,1.69,4.41
2018,11,8,25.85,3.04,3.16
2018,11,9,25.37,13.55,4.64
2018,11,10,24.7,3.51,7.86
2018,11,11,24.5,2.36,7.42
2018,11,12,25.08,1.03,7.17
2018,11,13,25.35,0.62,6.41
2018,11,14,25.24,1.45,2.62
2018,11,15,25.2,1.51,4.06
2018,11,16,25.18,6.51,7.58
